as_of,kind,change_type,title,field,before,after,source,detail
2026-08-28,product,removed,Perennial Dusk: Kinsenka,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Prius Online,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Withering Realms,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Axe Cop,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Haneda Girl,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Corebreaker,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Nitro Gen Omega,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Smalland: Survive the Wilds,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Corsairs: Battle of the Caribbean,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Gravelord,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,"Warhammer 40,000: Mechanicus II",presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,"Warhammer 40,000: Speed Freeks",presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Birushana: Winds of Fate,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Age of Empires II: Definitive Edition,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Tetris the Grandmaster 4: Absolute Eye,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Gothic Remake,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Atelier Yumia: The Alchemist of Memories & the Envisioned Land,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Unrailed! 2: Back on Track,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,UsoNatsu,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,and Roger,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Citizen Sleeper 2: Starward Vector,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,My Merry May with be,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Saeko: Giantess Dating Sim,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Deathbulge: Battle of the Bands,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Undergrounded,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Magical Girl Witch Trials,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Star Ocean: The Second Story R,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Dreamin' Her,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,K-pop Idol Stories: Road to Debut,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Dream Of A Cockspur,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Suika Game,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Prelude: Dark Pain,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,BOKURA,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Fuga: Melodies of Steel,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Ira,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Kusan: City of Wolves,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Relic: First Guardian,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Cotton Rock With You,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Brave Dungeon: The Meaning of Justice,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,1666: Amsterdam,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Angeline Era,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Hashire Hebereke: EX,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Legend of Heroes: Trails from Zero,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Legend of Heroes: Trails to Azure,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,TCG Card Shop Simulator,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Endless Legend II,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Kernel Hearts,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Alchemist of Ars Magna,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Cupid Parasite,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,TOEM 2,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Kousai Toshi,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Echo Weaver,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Cotton Reboot!,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Cotton Reboot! High Tension!,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Radiant Starlets,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,LIGHT: Black Cat & Amnesia Girl,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Metaphor: ReFantazio,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Koganei-so and the Golden Swallowtail Butterfly,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Adventures of Bryan Scott,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,ARTIUS: Pure Imagination,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Agni: Village of Calamity,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Anima: Song from the Abyss,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Arma 4,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Back in Time,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Beaten Path,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Calame,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Crescent County,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Cytus II,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Everbloom,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Final Fantasy XIV: Evercold,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Frame Zero,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Frostpunk: 1886,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Gobble,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Hatsune Miku: Starry Party,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,HellHeart Breaker,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Ill,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Impermanence,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Itachi: Haunted Abodes – Wandering Through 2000s Tokyo Culture,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Kidbash: Super Legend,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Kingdom Hearts IV,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Knock Off: The Battle for Imagination,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Long Gone,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Memoria Wake,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,My Brother Hacker,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Oni Zero: Cross,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Piggy One Super Spark,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Pokémon Waves,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Pokémon Winds,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Quiet Express: Cabin 909,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,SUPER DEBT,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,TAL: The Arcane Lands,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Detectorist Guild,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Lift,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Pines,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,The Witcher 3: Wild Hunt – Songs of the Past,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Tiny Metal 2,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Vivarium,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Warota: I Live Next to The Demon King's Castle LOL,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Welcome to Brightville,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Yokai Batting Game in Kawagoe,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,over the hill,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Astrostrike,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Demi and the Fractured Dream,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Tideward,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,JOIN US,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Just a simulation,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,KharkivVision 2035,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,ShotFightDisaster,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,NYIP,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Proximity Effect,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Aether Wizard Life,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Neo Berlin 2087,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Shibuya Scramble Stories,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,They Are Rising,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,DAUGHTER OF PAIN,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,WhyTaoism,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Off The Grid: Bad Dream,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Orbit Or Beat Extended Edition,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Art Gallery Simulator,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,CookieRun: New World,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Formula Team,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Aggelos 2,presence,present,removed,catalog,Product left the live dataset
2026-08-28,product,removed,Akatori,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Back to the Dawn,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,DAVE THE DIVER,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Deep Russian Depression,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,EARTH DEFENSE FORCE 5,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Enshrouded,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Exstetra,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Goblin Cleanup,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Lou's Lagoon,presence,present,removed,catalog,Product left the live dataset
2026-08-28,product,removed,Metal Gear Solid Master Collection Vol. 2,presence,present,removed,catalog,Product left the live dataset
2026-08-28,product,removed,Octopath Traveler,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Ratatan,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Resonance A Plague Tale Legacy,presence,present,removed,catalog,Product left the live dataset
2026-08-28,product,removed,STAR WARS Zero Company,presence,present,removed,catalog,Product left the live dataset
2026-08-28,product,removed,STAR WARS Zero Company Deluxe Edition,presence,present,removed,catalog,Product left the live dataset
2026-08-28,product,removed,STEINS;GATE RE:BOOT,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Stick It to the Stickman,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Valheim,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Voyagers of Nera,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,product,removed,Wandering Sword,presence,present,removed,wikidata,Product left the live dataset
2026-08-28,event,confirmation_changed,Elden Ring,confirmation,confirmed,announced date,ods,Confirmation confirmed → announced date
2026-08-28,event,confirmation_changed,Call of Duty,confirmation,confirmed,announced date,ods,Confirmation confirmed → announced date
2026-08-28,event,removed,Academy of Interactive Arts & Sciences,presence,present,removed,wikipedia:2022_in_video_games,Event left the live dataset
2026-08-28,event,removed,Business Wire,presence,present,removed,wikipedia:2022_in_video_games,Event left the live dataset
2026-08-28,event,removed,Polygon,presence,present,removed,wikipedia:2022_in_video_games,Event left the live dataset
2026-08-28,event,removed,Polygon,presence,present,removed,wikipedia:2022_in_video_games,Event left the live dataset
2026-08-28,event,removed,Academy of Interactive Arts & Sciences,presence,present,removed,wikipedia:2023_in_video_games,Event left the live dataset
2026-08-28,event,removed,Game Developer,presence,present,removed,wikipedia:2023_in_video_games,Event left the live dataset
2026-08-28,event,removed,Video Games Chronicle,presence,present,removed,wikipedia:2023_in_video_games,Event left the live dataset
2026-08-28,event,removed,GameSpot,presence,present,removed,wikipedia:2023_in_video_games,Event left the live dataset
2026-08-28,event,removed,Academy of Interactive Arts & Sciences,presence,present,removed,wikipedia:2024_in_video_games,Event left the live dataset
2026-08-28,event,removed,gaming accessories,presence,present,removed,wikipedia:2025_in_video_games,Event left the live dataset
2026-08-28,event,removed,Academy of Interactive Arts & Sciences,presence,present,removed,wikipedia:2025_in_video_games,Event left the live dataset
2026-08-28,event,removed,Game Developers Conference,presence,present,removed,wikipedia:2025_in_video_games,Event left the live dataset
2026-08-28,event,removed,London Games Festival,presence,present,removed,wikipedia:2025_in_video_games,Event left the live dataset
2026-08-28,event,removed,Evolution Championship Series,presence,present,removed,wikipedia:2025_in_video_games,Event left the live dataset
2026-08-28,event,removed,Super Mario,presence,present,removed,wikipedia:2025_in_video_games,Event left the live dataset
2026-08-28,event,removed,Super Nintendo World,presence,present,removed,wikipedia:2025_in_video_games,Event left the live dataset
2026-08-28,event,removed,A Tiny Wander release window,presence,present,removed,announced_product_window,Event left the live dataset
2026-08-28,event,removed,Aeterna Lucis release window,presence,present,removed,announced_product_window,Event left the live dataset
2026-08-28,event,removed,Alzara: Radiant Echoes release window,presence,present,removed,announced_product_window,Event left the live dataset
2026-08-28,event,removed,Animal Use Protocol release window,presence,present,removed,announced_product_window,Event left the live dataset
2026-08-28,event,removed,Blind Descent release window,presence,present,removed,announced_product_window,Event left the live dataset
2026-08-28,event,removed,Bogdan's Cross release window,presence,present,removed,announced_product_window,Event left the live dataset
2026-08-28,event,removed,Bokosuka Wars II release window,presence,present,removed,announced_product_window,Event left the live dataset
2026-08-28,event,removed,Castaway Diary: Portal to the Unknown Isles release window,presence,present,removed,announced_product_window,Event left the live dataset
2026-08-28,event,removed,Castle Come release window,presence,present,removed,announced_product_window,Event left the live dataset
