as_of,kind,change_type,title,field,before,after,source,detail
2026-08-31,event,added,JDM: Japanese Drift Master release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Fantasista Asuka release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Kingdom Come: Deliverance release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Caves of Qud release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Earnest Evans Collection release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Soulslinger: Envoy of Death release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,PC Building Simulator 2 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Fox's Way Home release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Japanese Rural Life Adventure release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Never Grave: The Witch and The Curse release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Methods: The Canada Files release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Peregrino release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Game Developers Conference,presence,,added,wikipedia:2026_in_video_games,New event entered the live dataset
2026-08-31,event,added,Piece by Piece release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Liar Princess and the Blind Prince release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Yomawari: Lost in the Dark release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Pode release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Rustil: Eternal Labyrinth Castle release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Tower Tag release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Shadow Tactics: Blades of the Shogun release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Dragonkin: The Banished release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Coin Game release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Little Tomb: The Maholova Club and the Search for a Dead Body release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Mado Monogatari: Fia and the Wondrous Academy release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Tales of the Shire: A The Lord of the Rings Game release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Shinonome Abyss: The Maiden Exorcist release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Fifth Family release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Homura: The Crimson Warriors release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Lilac release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Castle of Shikigami III release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,MotionRec release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Weeping Swan: Ten Days of the City's Fall release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The New Denpa Men release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Chill with You: Lo-Fi Story release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Faith: The Unholy Trinity release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Memories Off Sōsō: Break out of my shell release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Skautfold: Moonless Knight release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Calamity Angels: Special Delivery release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Mongil: Star Dive release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Ereban: Shadow Legacy release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,OPUS: Prism Peak release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Smash It Wild release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Task Time release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Anemoi release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Mahou Arms release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Snail's Knock Out release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Spy Drops release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,WILL: Follow The Light release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Neverness to Everness release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Amnesia: Rebirth release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Heroes of Might and Magic: Olden Era release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Prius Online release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Axe Cop release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Haneda Girl release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Corebreaker release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Smalland: Survive the Wilds release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Corsairs: Battle of the Caribbean release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,"Warhammer 40,000: Mechanicus II release window",presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,"Warhammer 40,000: Speed Freeks release window",presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Birushana: Winds of Fate release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,LumenTale: Memories of Trey release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Age of Empires II: Definitive Edition release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Tetris the Grandmaster 4: Absolute Eye release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Gothic Remake release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Atelier Yumia: The Alchemist of Memories & the Envisioned Land release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Unrailed! 2: Back on Track release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,European Commission,presence,,added,wikipedia:2026_in_video_games,New event entered the live dataset
2026-08-31,event,added,UsoNatsu release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,and Roger release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Citizen Sleeper 2: Starward Vector release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,My Merry May with be release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Saeko: Giantess Dating Sim release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Deathbulge: Battle of the Bands release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Undergrounded release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Star Ocean: The Second Story R release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Dreamin' Her release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Dream Of A Cockspur release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Suika Game release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Prelude: Dark Pain release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,BOKURA release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Fuga: Melodies of Steel release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Ira release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Kusan: City of Wolves release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Relic: First Guardian release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Cotton Rock With You release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Brave Dungeon: The Meaning of Justice release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Blizzard Entertainment,presence,,added,wikipedia:2026_in_video_games,New event entered the live dataset
2026-08-31,event,added,Fantasy Life i: The Girl Who Steals Time release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Nostalgic Train release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Legend of Dark Witch release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Mind Diver release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Angeline Era release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Withering Realms release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Hashire Hebereke: EX release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,In Falsus release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Shroom and Gloom release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Legend of Heroes: Trails from Zero release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Legend of Heroes: Trails to Azure release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,TCG Card Shop Simulator release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Endless Legend II release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Flamecraft release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Kernel Hearts release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Alchemist of Ars Magna release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Cupid Parasite release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,TOEM 2 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Kousai Toshi release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Echo Weaver release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Tenebris Somnia release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Cotton Reboot! release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Cotton Reboot! High Tension! release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Usual June release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Radiant Starlets release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,LIGHT: Black Cat & Amnesia Girl release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Metaphor: ReFantazio release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Shadow of the Road release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Koganei-so and the Golden Swallowtail Butterfly release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Adventures of Bryan Scott release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,ARTIUS: Pure Imagination release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Agni: Village of Calamity release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Anima: Song from the Abyss release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Arma 4 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Back in Time release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Beaten Path release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Calame release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Crescent County release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Cytus II release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Everbloom release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Final Fantasy XIV: Evercold release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Frame Zero release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Frostpunk: 1886 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Gobble release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Hatsune Miku: Starry Party release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,HellHeart Breaker release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Hexplorando release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Ill release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Impermanence release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Itachi: Haunted Abodes – Wandering Through 2000s Tokyo Culture release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Kidbash: Super Legend release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Kingdom Hearts IV release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Knock Off: The Battle for Imagination release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Long Gone release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Memoria Wake release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Militsioner release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,My Brother Hacker release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Oni Zero: Cross release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Piggy One Super Spark release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Pokémon Waves release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Pokémon Winds release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Quiet Express: Cabin 909 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,SUPER DEBT release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Son of Thanjai release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,TAL: The Arcane Lands release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Detectorist Guild release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Lift release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Pines release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,The Witcher 3: Wild Hunt – Songs of the Past release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Tiny Metal 2 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Vivarium release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Warota: I Live Next to The Demon King's Castle LOL release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Welcome to Brightville release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Yokai Batting Game in Kawagoe release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,over the hill release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Astrostrike release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,STRANGER THAN HEAVEN release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Deadline Hollywood,presence,,added,wikipedia:2027_in_video_games,New event entered the live dataset
2026-08-31,event,added,Tropico 7 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Demi and the Fractured Dream release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Tideward release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Persona 4 Revival release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,JOIN US release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Just a simulation release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,KharkivVision 2035 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Primitive Environment Survival release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,ShotFightDisaster release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,NYIP release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Proximity Effect release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Aether Wizard Life release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Neo Berlin 2087 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Shibuya Scramble Stories release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,They Are Rising release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,DAUGHTER OF PAIN release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,WhyTaoism release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Off The Grid: Bad Dream release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Orbit Or Beat Extended Edition release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Art Gallery Simulator release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,CookieRun: New World release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Formula Team release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-31,event,added,Destroy All Humans! 2 – Reprobed,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Shark! Shark!,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Frostpunk: The Board Game,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Spider-Man Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Uncharted 4: A Thief's End Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Uncharted: The Lost Legacy Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Dorfromantik: The Board Game,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Semantle,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Squabble,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Pac-Man Museum+,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Mir tankov,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Quordle,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Who's Your Daddy?!,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Termo,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Resident Evil: Welcome to Raccoon City,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Absurdle,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Shadow Man Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Tom Clancy's Rainbow Six Extraction,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Nerdle,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Elasto Mania Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Bloodborne PSX,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Life is Strange: Before the Storm Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Life is Strange Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Breakout: Recharged,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,PowerSlave Exhumed,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Oddworld: Stranger's Wrath HD,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Five Nights in Anime 3D,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Touken Ranbu Warriors,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Final Fantasy VI,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Deemo: Memorial Keys,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Ghostwire: Tokyo - Prelude,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Ensemble Stars!! Road to Show!!,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Persona 4 Arena Ultimax,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,New Super Mario Bros. - Mario Vs Luigi,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Zero Escape: The Nonary Games,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Ship of Harkinian,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Shattered Pixel Dungeon,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Alto's Adventure — Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Lost Judgment: The Kaito Files,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,"The Legend of Zelda: Twilight Princess, Volume 11",presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,G-Darius HD,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Death Stranding Director's Cut,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Reed Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Real Heroes: Firefighter HD,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Birushana: Winds of Fate,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Chrono Cross: The Radical Dreamers Edition,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,The House of the Dead: Remake,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Ib,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Dōkyūsei: Bangin' Summer,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,The Stanley Parable: Ultra Deluxe,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Layer Section & Galactic Attack S-Tribute,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,This War of Mine: Final Cut,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Apex Legends Mobile,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Snow Bros. Nick and Tom Special,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Touken Ranbu Warriors,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Hatsune Miku: Project DIVA Mega Mix+,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Pac-Man Museum+,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Gravitar: Recharged,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Super Perils of Baking,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,SpellForce III Reforced,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Bad Monday Simulator,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Disc Room,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,IMSCARED - 2022 TEST BUILD,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Final Fantasy VII Remake Intergrade,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Shadowrun: Dragonfall - Director's Cut,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Blade Runner Enhanced Edition,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Fire Emblem Warriors: Three Hopes,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,UKRAINE GTA,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,DNF Duel,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Little Noah: Scion of Paradise,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Snow Bros. Nick and Tom Special,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Klonoa Phantasy Reverie Series,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Crypt of the Serpent King Remastered 4K Edition,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Blackout Rugby Manager,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Koi Remake,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Live A Live,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Koumajou Remilia: Scarlet Symphony,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,GrimGrimoire OnceMore,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Wadanohara and the Great Blue Sea -Reboot-,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Sonic Triple Trouble 16-Bit,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Scar of the Doll,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,A Tale of Paper: Refolded,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Pac-Man World Re-Pac,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Destroy All Humans! 2 – Reprobed,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Commandos 3 HD Remaster,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,MapleStory Worlds,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Q.U.B.E. 10th Anniversary,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Ni no Kuni: Wrath of the White Witch Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,OneShot: World Machine Edition,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,The House of the Dead: Remake,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,P-47 Aces Mk.II,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Sam & Max Save The World: Remastered,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
2026-08-31,event,added,Pamali,presence,,added,wikidata:video-game-adaptation,New event entered the live dataset
