as_of,kind,change_type,title,field,before,after,source,detail
2026-08-26,product,added,Pararecords,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Professor Layton and the New World of Steam,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Prolegomena To a Hyperdimensional Interface That Will Be Able to Manifest From Three-Minute Interchanges,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Rain98,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Re:Ver Project: Tokyo,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,"Reggie, His Cousin, Two Scientists and Most Likely the End of the World",presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,SacriFire,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Sea of Sorrow,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Serial World,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Shadow of the Road,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Sigma Star Saga,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Silent Planet,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Skyblivion,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Starfinder: Afterlight,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Steampunk Shinobi,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Sunkissed City,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Tanuki: Pon's Summer,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Tenet of the Spark,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Tomo: Endless Blue,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Ultra Mushroom,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Valkyrie of Phantasm,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Wolfhound,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Zaleste,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,SpongeBob: Krusty Cook-Off,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Tomba! Special Edition,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Fairy Tail: Dungeons,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,I Am Future,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Brew Barons,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Hytale,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Temirana: The Lucky Princess and the Tragic Knights,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Animal Crossing: New Horizons,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Legend of Heroes: Trails Beyond the Horizon,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Mio: Memories in Orbit,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Arknights: Endfield,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,"Dwarves: Glory, Death and Loot",presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Dynasty Warriors: Origins,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Rumble Fish 2,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Fighting Force Collection,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Speedball,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Steel Century Groove,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,City Tales: Medieval Era,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,"Don’t Stop, Girlypop!",presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Dusk Index: Gion,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Project: Gorgon,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Front Mission 3: Remake,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Jimmy and the Pulsating Mass,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Lovish,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,PUBG: BLINDSPOT,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,JDM: Japanese Drift Master,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Primal Carnage: Evolution,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Shadows of the Afterland,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Fantasista Asuka,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Kingdom Come: Deliverance,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Caves of Qud,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Earnest Evans Collection,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Soulslinger: Envoy of Death,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,PC Building Simulator 2,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Fox's Way Home,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Japanese Rural Life Adventure,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Never Grave: The Witch and The Curse,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Methods: The Canada Files,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Peregrino,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Piece by Piece,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Liar Princess and the Blind Prince,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Yomawari: Lost in the Dark,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Pode,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Rustil: Eternal Labyrinth Castle,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Tower Tag,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Shadow Tactics: Blades of the Shogun,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Dragonkin: The Banished,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Coin Game,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Little Tomb: The Maholova Club and the Search for a Dead Body,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Mado Monogatari: Fia and the Wondrous Academy,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Tales of the Shire: A The Lord of the Rings Game,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Shinonome Abyss: The Maiden Exorcist,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Fifth Family,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Homura: The Crimson Warriors,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Lilac,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Castle of Shikigami III,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Weeping Swan: Ten Days of the City's Fall,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The New Denpa Men,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Faith: The Unholy Trinity,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Memories Off Sōsō: Break out of my shell,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Skautfold: Moonless Knight,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Calamity Angels: Special Delivery,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Mongil: Star Dive,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Ereban: Shadow Legacy,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,OPUS: Prism Peak,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Smash It Wild,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Task Time,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Causal Loop,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Anemoi,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Mahou Arms,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Snail's Knock Out,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Spy Drops,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Neverness to Everness,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Amnesia: Rebirth,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Dear Mirror Flower,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Heroes of Might and Magic: Olden Era,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Prius Online,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Withering Realms,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Axe Cop,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Haneda Girl,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Corebreaker,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Nitro Gen Omega,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Smalland: Survive the Wilds,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Corsairs: Battle of the Caribbean,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Gravelord,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,"Warhammer 40,000: Mechanicus II",presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,"Warhammer 40,000: Speed Freeks",presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Birushana: Winds of Fate,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Age of Empires II: Definitive Edition,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Tetris the Grandmaster 4: Absolute Eye,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Gothic Remake,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Atelier Yumia: The Alchemist of Memories & the Envisioned Land,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Starseeker: Astroneer Expeditions,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Unrailed! 2: Back on Track,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Demeo x Dungeons & Dragons: Battlemarked,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,UsoNatsu,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,and Roger,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Citizen Sleeper 2: Starward Vector,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,My Merry May with be,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Saeko: Giantess Dating Sim,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Deathbulge: Battle of the Bands,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Undergrounded,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Star Ocean: The Second Story R,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Dreamin' Her,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Dream Of A Cockspur,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Suika Game,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Prelude: Dark Pain,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,BOKURA,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Fuga: Melodies of Steel,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Ira,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Kusan: City of Wolves,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Relic: First Guardian,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Cotton Rock With You,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Obakeidoro 2: Chase & Seek,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Brave Dungeon: The Meaning of Justice,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,1666: Amsterdam,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Angeline Era,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Hashire Hebereke: EX,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,SpeedRunners 2: King of Speed,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Legend of Heroes: Trails from Zero,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Legend of Heroes: Trails to Azure,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,TCG Card Shop Simulator,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Endless Legend II,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Kernel Hearts,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Alchemist of Ars Magna,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Cupid Parasite,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,TOEM 2,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Kousai Toshi,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Echo Weaver,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Cotton Reboot!,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Cotton Reboot! High Tension!,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Radiant Starlets,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,LIGHT: Black Cat & Amnesia Girl,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Metaphor: ReFantazio,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Koganei-so and the Golden Swallowtail Butterfly,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,The Adventures of Bryan Scott,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Aether Wizard Life,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Neo Berlin 2087,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Shibuya Scramble Stories,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,They Are Rising,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,DAUGHTER OF PAIN,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,WhyTaoism,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Off The Grid: Bad Dream,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Orbit Or Beat Extended Edition,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Art Gallery Simulator,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,CookieRun: New World,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Formula Team,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Back to the Dawn,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,DAVE THE DIVER,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Deep Russian Depression,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,EARTH DEFENSE FORCE 5,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Enshrouded,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Exstetra,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Octopath Traveler,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Ratatan,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,STEINS;GATE RE:BOOT,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Stick It to the Stickman,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Valheim,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,added,Voyagers of Nera,presence,,added,wikidata,New product entered the live dataset
2026-08-26,product,removed,Aliens Fireteam Elite 2,presence,present,removed,catalog,Product left the live dataset
2026-08-26,event,added,Academy of Interactive Arts & Sciences,presence,,added,wikipedia:2022_in_video_games,New event entered the live dataset
2026-08-26,event,added,Business Wire,presence,,added,wikipedia:2022_in_video_games,New event entered the live dataset
2026-08-26,event,added,Polygon,presence,,added,wikipedia:2022_in_video_games,New event entered the live dataset
2026-08-26,event,added,Polygon,presence,,added,wikipedia:2022_in_video_games,New event entered the live dataset
2026-08-26,event,added,Academy of Interactive Arts & Sciences,presence,,added,wikipedia:2023_in_video_games,New event entered the live dataset
2026-08-26,event,added,Game Developer,presence,,added,wikipedia:2023_in_video_games,New event entered the live dataset
2026-08-26,event,added,Video Games Chronicle,presence,,added,wikipedia:2023_in_video_games,New event entered the live dataset
2026-08-26,event,added,GameSpot,presence,,added,wikipedia:2023_in_video_games,New event entered the live dataset
2026-08-26,event,added,Academy of Interactive Arts & Sciences,presence,,added,wikipedia:2024_in_video_games,New event entered the live dataset
2026-08-26,event,added,gaming accessories,presence,,added,wikipedia:2025_in_video_games,New event entered the live dataset
2026-08-26,event,added,Academy of Interactive Arts & Sciences,presence,,added,wikipedia:2025_in_video_games,New event entered the live dataset
2026-08-26,event,added,Game Developers Conference,presence,,added,wikipedia:2025_in_video_games,New event entered the live dataset
2026-08-26,event,added,London Games Festival,presence,,added,wikipedia:2025_in_video_games,New event entered the live dataset
2026-08-26,event,advanced,Summer Game Fest,runtime,2030-06-05 → 2030-06-08,2025-06-06 → 2025-06-09,"Wikipedia Summer Game Fest — Jun 6–9, 2025",Event window moved 2030-06-05/2030-06-08 → 2025-06-06/2025-06-09
2026-08-26,event,added,Evolution Championship Series,presence,,added,wikipedia:2025_in_video_games,New event entered the live dataset
2026-08-26,event,added,Super Mario,presence,,added,wikipedia:2025_in_video_games,New event entered the live dataset
2026-08-26,event,advanced,Gamescom,runtime,2030-08-26 → 2030-08-30,2025-08-20 → 2025-08-24,"Wikipedia 2025 in video games — Aug 20–24, 2025",Event window moved 2030-08-26/2030-08-30 → 2025-08-20/2025-08-24
2026-08-26,event,advanced,Tokyo Game Show,runtime,2030-09-17 → 2030-09-21,2025-09-25 → 2025-09-28,"Wikipedia 2025 in video games — Sep 25–28, 2025",Event window moved 2030-09-17/2030-09-21 → 2025-09-25/2025-09-28
2026-08-26,event,added,Super Nintendo World,presence,,added,wikipedia:2025_in_video_games,New event entered the live dataset
2026-08-26,event,added,A Tiny Wander release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Aeterna Lucis release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Alzara: Radiant Echoes release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Animal Use Protocol release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Blind Descent release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Bogdan's Cross release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Bokosuka Wars II release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Castaway Diary: Portal to the Unknown Isles release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Castle Come release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Control: Ultimate Edition release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Cosmo Tales release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Crystals of Irm release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Destiny Code release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Do Not Play release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Don't Kill Them All release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,DriveCrazy release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,EDEN.schemata(); release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Ember & Blade release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Endurance Motorsport Series release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Fate/EXTRA Record release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Final Formation release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Forge of the Fae release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Frostrail release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,GrimKeep release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Haruka: Beyond the Stars release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Hell of an Office release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Hunting Simulator 3 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Ikuma: The Frozen Compass release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Junxions release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Light Odyssey release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Lost Hellden release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Marvel 1943: Rise of Hydra release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Mightreya release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Mononoke no Kuni release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Nocturnal II release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Paranormal Activity: Found Footage release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Pararecords release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Professor Layton and the New World of Steam release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Prolegomena To a Hyperdimensional Interface That Will Be Able to Manifest From Three-Minute Interchanges release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Rain98 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Re:Ver Project: Tokyo release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,"Reggie, His Cousin, Two Scientists and Most Likely the End of the World release window",presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,SacriFire release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Sea of Sorrow release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Serial World release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Shadow of the Road release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Sigma Star Saga release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Silent Planet release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Skyblivion release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Starfinder: Afterlight release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Steampunk Shinobi release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Sunkissed City release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Tanuki: Pon's Summer release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Tenet of the Spark release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Tomo: Endless Blue release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Ultra Mushroom release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Valkyrie of Phantasm release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Wolfhound release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Zaleste release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,SpongeBob: Krusty Cook-Off release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Tomba! Special Edition release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Fairy Tail: Dungeons release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,I Am Future release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,The Brew Barons release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Academy of Interactive Arts & Sciences,presence,,added,wikipedia:2026_in_video_games,New event entered the live dataset
2026-08-26,event,added,Hytale release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-26,event,added,Temirana: The Lucky Princess and the Tragic Knights release window,presence,,added,announced_product_window,New event entered the live dataset
